transaction_id,user_id,book_id,transaction_type,transaction_date,source,interaction_weight,days_since_interaction
T00643,U0184,B0216,ebook_rental,2023-03-11,dataset_1,3,1186
T01658,U0457,B0298,ebook_rental,2023-03-11,dataset_1,3,1186
T00895,U0249,B0071,audiobook_rental,2023-03-12,dataset_1,2,1185
TXN_01191,USR_247,BOK_245,audiobook_rental,2023-03-14,dataset_2,2,1183
T00667,U0189,B0228,ebook_rental,2023-03-14,dataset_1,3,1183
T00757,U0218,B0010,ebook_rental,2023-03-18,dataset_1,3,1179
T00232,U0078,B0087,paperback_purchase,2023-03-21,dataset_1,5,1176
T00768,U0221,B0115,paperback_purchase,2023-03-21,dataset_1,5,1176
T00926,U0258,B0023,ebook_rental,2023-03-23,dataset_1,3,1174
T00600,U0177,B0075,ebook_rental,2023-03-25,dataset_1,3,1172
T00444,U0137,B0157,ebook_rental,2023-03-25,dataset_1,3,1172
T01752,U0474,B0144,ebook_rental,2023-03-26,dataset_1,3,1171
TXN_00310,USR_270,BOK_115,paperback_purchase,2023-03-27,dataset_2,5,1170
T01403,U0374,B0292,ebook_rental,2023-03-27,dataset_1,3,1170
T01145,U0309,B0186,audiobook_rental,2023-03-27,dataset_1,2,1170
TXN_00851,USR_132,BOK_169,ebook_rental,2023-04-02,dataset_2,3,1164
T00459,U0142,B0286,audiobook_rental,2023-04-02,dataset_1,2,1164
T00858,U0243,B0180,ebook_rental,2023-04-03,dataset_1,3,1163
T01357,U0363,B0272,ebook_rental,2023-04-03,dataset_1,3,1163
T00884,U0248,B0138,audiobook_rental,2023-04-04,dataset_1,2,1162
T01471,U0400,B0254,paperback_purchase,2023-04-04,dataset_1,5,1162
T01677,U0461,B0047,audiobook_rental,2023-04-06,dataset_1,2,1160
T01181,U0313,B0240,paperback_purchase,2023-04-07,dataset_1,5,1159
T01824,U0496,B0067,paperback_purchase,2023-04-08,dataset_1,5,1158
TXN_01635,USR_380,BOK_162,ebook_rental,2023-04-09,dataset_2,3,1157
T00774,U0223,B0270,audiobook_rental,2023-04-11,dataset_1,2,1155
T01807,U0491,B0081,ebook_rental,2023-04-13,dataset_1,3,1153
T01813,U0495,B0259,audiobook_rental,2023-04-14,dataset_1,2,1152
T01184,U0313,B0131,paperback_purchase,2023-04-14,dataset_1,5,1152
T00130,U0052,B0142,audiobook_rental,2023-04-15,dataset_1,2,1151
TXN_01108,USR_221,BOK_133,paperback_purchase,2023-04-15,dataset_2,5,1151
T00224,U0075,B0040,ebook_rental,2023-04-16,dataset_1,3,1150
T00399,U0126,B0185,ebook_rental,2023-04-19,dataset_1,3,1147
T00655,U0185,B0162,ebook_rental,2023-04-19,dataset_1,3,1147
T01349,U0361,B0114,ebook_rental,2023-04-21,dataset_1,3,1145
T01668,U0458,B0139,audiobook_rental,2023-04-21,dataset_1,2,1145
T00724,U0203,B0080,paperback_purchase,2023-04-21,dataset_1,5,1145
TXN_00394,USR_003,BOK_083,audiobook_rental,2023-04-22,dataset_2,2,1144
T00919,U0256,B0232,audiobook_rental,2023-04-23,dataset_1,2,1143
T00840,U0239,B0007,ebook_rental,2023-04-26,dataset_1,3,1140
T00452,U0142,B0114,audiobook_rental,2023-04-26,dataset_1,2,1140
T00604,U0177,B0130,audiobook_rental,2023-04-29,dataset_1,2,1137
T01661,U0457,B0130,audiobook_rental,2023-04-30,dataset_1,2,1136
T01753,U0474,B0236,audiobook_rental,2023-04-30,dataset_1,2,1136
TXN_01715,USR_405,BOK_134,ebook_rental,2023-05-01,dataset_2,3,1135
T00283,U0092,B0025,ebook_rental,2023-05-01,dataset_1,3,1135
T00639,U0184,B0038,ebook_rental,2023-05-05,dataset_1,3,1131
T00617,U0179,B0156,ebook_rental,2023-05-07,dataset_1,3,1129
T01074,U0293,B0073,paperback_purchase,2023-05-08,dataset_1,5,1128
TXN_01137,USR_230,BOK_299,paperback_purchase,2023-05-10,dataset_2,5,1126
T00722,U0203,B0238,paperback_purchase,2023-05-10,dataset_1,5,1126
T00653,U0185,B0039,audiobook_rental,2023-05-11,dataset_1,2,1125
T01245,U0326,B0145,audiobook_rental,2023-05-11,dataset_1,2,1125
T01779,U0483,B0112,ebook_rental,2023-05-11,dataset_1,3,1125
T01676,U0461,B0104,paperback_purchase,2023-05-11,dataset_1,5,1125
T01138,U0308,B0079,paperback_purchase,2023-05-11,dataset_1,5,1125
T00676,U0190,B0218,paperback_purchase,2023-05-12,dataset_1,5,1124
T00423,U0131,B0249,ebook_rental,2023-05-14,dataset_1,3,1122
T01239,U0325,B0089,paperback_purchase,2023-05-14,dataset_1,5,1122
T01168,U0311,B0109,audiobook_rental,2023-05-16,dataset_1,2,1120
T00725,U0203,B0188,audiobook_rental,2023-05-16,dataset_1,2,1120
T01498,U0408,B0281,audiobook_rental,2023-05-18,dataset_1,2,1118
T01610,U0442,B0044,paperback_purchase,2023-05-19,dataset_1,5,1117
T01820,U0495,B0086,paperback_purchase,2023-05-19,dataset_1,5,1117
T00121,U0049,B0267,ebook_rental,2023-05-20,dataset_1,3,1116
T00072,U0030,B0006,ebook_rental,2023-05-20,dataset_1,3,1116
T01161,U0310,B0238,paperback_purchase,2023-05-21,dataset_1,5,1115
T00112,U0046,B0186,ebook_rental,2023-05-22,dataset_1,3,1114
T00546,U0164,B0073,audiobook_rental,2023-05-23,dataset_1,2,1113
T01073,U0292,B0268,paperback_purchase,2023-05-23,dataset_1,5,1113
T00440,U0135,B0108,paperback_purchase,2023-05-24,dataset_1,5,1112
T01757,U0474,B0088,paperback_purchase,2023-05-25,dataset_1,5,1111
T00464,U0143,B0203,audiobook_rental,2023-05-26,dataset_1,2,1110
T01321,U0352,B0014,ebook_rental,2023-05-26,dataset_1,3,1110
T00389,U0124,B0187,paperback_purchase,2023-05-26,dataset_1,5,1110
T00563,U0170,B0136,ebook_rental,2023-05-27,dataset_1,3,1109
T01235,U0323,B0020,audiobook_rental,2023-05-27,dataset_1,2,1109
T00427,U0132,B0080,ebook_rental,2023-05-28,dataset_1,3,1108
T01055,U0288,B0128,paperback_purchase,2023-05-29,dataset_1,5,1107
T00577,U0173,B0218,paperback_purchase,2023-05-31,dataset_1,5,1105
T01228,U0323,B0174,ebook_rental,2023-06-02,dataset_1,3,1103
T00735,U0209,B0135,audiobook_rental,2023-06-02,dataset_1,2,1103
TXN_01237,USR_264,BOK_074,ebook_rental,2023-06-03,dataset_2,3,1102
T00620,U0180,B0046,audiobook_rental,2023-06-04,dataset_1,2,1101
T01816,U0495,B0251,audiobook_rental,2023-06-04,dataset_1,2,1101
T01733,U0469,B0279,ebook_rental,2023-06-05,dataset_1,3,1100
TXN_01233,USR_263,BOK_237,paperback_purchase,2023-06-05,dataset_2,5,1100
T01448,U0391,B0273,audiobook_rental,2023-06-06,dataset_1,2,1099
T01346,U0359,B0087,ebook_rental,2023-06-07,dataset_1,3,1098
T00971,U0269,B0259,ebook_rental,2023-06-08,dataset_1,3,1097
T01024,U0280,B0047,paperback_purchase,2023-06-08,dataset_1,5,1097
T00878,U0247,B0035,ebook_rental,2023-06-10,dataset_1,3,1095
T00496,U0149,B0238,paperback_purchase,2023-06-10,dataset_1,5,1095
T00901,U0253,B0284,audiobook_rental,2023-06-11,dataset_1,2,1094
T01560,U0429,B0008,ebook_rental,2023-06-12,dataset_1,3,1093
T01317,U0350,B0188,paperback_purchase,2023-06-12,dataset_1,5,1093
T00383,U0121,B0139,audiobook_rental,2023-06-14,dataset_1,2,1091
T01784,U0483,B0240,ebook_rental,2023-06-15,dataset_1,3,1090
T00796,U0227,B0066,ebook_rental,2023-06-18,dataset_1,3,1087
TXN_01916,USR_464,BOK_295,paperback_purchase,2023-06-18,dataset_2,5,1087
T00965,U0268,B0205,paperback_purchase,2023-06-20,dataset_1,5,1085
T00874,U0245,B0140,paperback_purchase,2023-06-20,dataset_1,5,1085
T01113,U0300,B0017,paperback_purchase,2023-06-22,dataset_1,5,1083
T00147,U0060,B0276,ebook_rental,2023-06-25,dataset_1,3,1080
T01375,U0370,B0288,ebook_rental,2023-06-25,dataset_1,3,1080
T00800,U0228,B0092,ebook_rental,2023-06-27,dataset_1,3,1078
T00221,U0073,B0022,audiobook_rental,2023-06-29,dataset_1,2,1076
T01786,U0484,B0298,audiobook_rental,2023-06-29,dataset_1,2,1076
T00134,U0053,B0050,ebook_rental,2023-06-30,dataset_1,3,1075
TXN_01281,USR_281,BOK_163,ebook_rental,2023-06-30,dataset_2,3,1075
T01067,U0290,B0106,paperback_purchase,2023-07-01,dataset_1,5,1074
T00328,U0102,B0014,ebook_rental,2023-07-01,dataset_1,3,1074
T00663,U0187,B0223,audiobook_rental,2023-07-02,dataset_1,2,1073
T00565,U0170,B0078,ebook_rental,2023-07-04,dataset_1,3,1071
T01497,U0408,B0213,ebook_rental,2023-07-04,dataset_1,3,1071
T01645,U0453,B0243,audiobook_rental,2023-07-06,dataset_1,2,1069
T00529,U0157,B0238,ebook_rental,2023-07-06,dataset_1,3,1069
T00928,U0259,B0024,ebook_rental,2023-07-06,dataset_1,3,1069
T01810,U0493,B0163,audiobook_rental,2023-07-07,dataset_1,2,1068
T01711,U0466,B0091,ebook_rental,2023-07-07,dataset_1,3,1068
TXN_01045,USR_204,BOK_009,paperback_purchase,2023-07-07,dataset_2,5,1068
TXN_00935,USR_161,BOK_110,paperback_purchase,2023-07-08,dataset_2,5,1067
T00202,U0069,B0175,paperback_purchase,2023-07-08,dataset_1,5,1067
T00023,U0011,B0123,ebook_rental,2023-07-12,dataset_1,3,1063
TXN_01255,USR_275,BOK_294,paperback_purchase,2023-07-12,dataset_2,5,1063
T01644,U0453,B0087,audiobook_rental,2023-07-13,dataset_1,2,1062
T00418,U0129,B0023,ebook_rental,2023-07-14,dataset_1,3,1061
TXN_01192,USR_247,BOK_220,audiobook_rental,2023-07-14,dataset_2,2,1061
T00482,U0146,B0212,paperback_purchase,2023-07-16,dataset_1,5,1059
T01057,U0288,B0188,paperback_purchase,2023-07-17,dataset_1,5,1058
T00641,U0184,B0154,ebook_rental,2023-07-20,dataset_1,3,1055
T01701,U0465,B0153,audiobook_rental,2023-07-20,dataset_1,2,1055
T01187,U0313,B0011,audiobook_rental,2023-07-21,dataset_1,2,1054
T00555,U0166,B0126,ebook_rental,2023-07-21,dataset_1,3,1054
T00182,U0067,B0037,audiobook_rental,2023-07-21,dataset_1,2,1054
T01062,U0288,B0218,paperback_purchase,2023-07-22,dataset_1,5,1053
T00179,U0066,B0045,ebook_rental,2023-07-22,dataset_1,3,1053
T00766,U0221,B0075,ebook_rental,2023-07-23,dataset_1,3,1052
T00170,U0065,B0080,paperback_purchase,2023-07-23,dataset_1,5,1052
T01034,U0283,B0182,ebook_rental,2023-07-25,dataset_1,3,1050
TXN_00848,USR_131,BOK_101,paperback_purchase,2023-07-25,dataset_2,5,1050
TXN_01812,USR_434,BOK_238,paperback_purchase,2023-07-26,dataset_2,5,1049
T00913,U0254,B0224,ebook_rental,2023-07-27,dataset_1,3,1048
T01534,U0417,B0130,audiobook_rental,2023-07-28,dataset_1,2,1047
T00703,U0200,B0090,ebook_rental,2023-07-28,dataset_1,3,1047
T01743,U0471,B0055,ebook_rental,2023-07-29,dataset_1,3,1046
T00732,U0207,B0134,ebook_rental,2023-07-30,dataset_1,3,1045
T00415,U0129,B0045,ebook_rental,2023-07-30,dataset_1,3,1045
TXN_01938,USR_475,BOK_047,paperback_purchase,2023-08-01,dataset_2,5,1043
T00294,U0093,B0280,ebook_rental,2023-08-01,dataset_1,3,1043
TXN_00459,USR_025,BOK_214,paperback_purchase,2023-08-02,dataset_2,5,1042
T00869,U0245,B0024,paperback_purchase,2023-08-02,dataset_1,5,1042
T01697,U0464,B0298,paperback_purchase,2023-08-02,dataset_1,5,1042
T01573,U0431,B0031,ebook_rental,2023-08-04,dataset_1,3,1040
TXN_01636,USR_380,BOK_098,ebook_rental,2023-08-07,dataset_2,3,1037
T01566,U0431,B0043,audiobook_rental,2023-08-07,dataset_1,2,1037
TXN_00991,USR_182,BOK_275,audiobook_rental,2023-08-09,dataset_2,2,1035
T01748,U0472,B0169,paperback_purchase,2023-08-09,dataset_1,5,1035
T00517,U0153,B0217,ebook_rental,2023-08-09,dataset_1,3,1035
T01706,U0465,B0179,paperback_purchase,2023-08-10,dataset_1,5,1034
TXN_01753,USR_414,BOK_230,ebook_rental,2023-08-10,dataset_2,3,1034
TXN_01046,USR_204,BOK_202,ebook_rental,2023-08-10,dataset_2,3,1034
T00236,U0078,B0011,ebook_rental,2023-08-11,dataset_1,3,1033
T00706,U0200,B0289,paperback_purchase,2023-08-11,dataset_1,5,1033
TXN_00309,USR_431,BOK_172,ebook_rental,2023-08-12,dataset_2,3,1032
T01240,U0325,B0053,audiobook_rental,2023-08-14,dataset_1,2,1030
T01745,U0471,B0194,ebook_rental,2023-08-14,dataset_1,3,1030
T00272,U0090,B0263,audiobook_rental,2023-08-16,dataset_1,2,1028
TXN_00642,USR_071,BOK_277,audiobook_rental,2023-08-17,dataset_2,2,1027
TXN_00547,USR_048,BOK_286,ebook_rental,2023-08-17,dataset_2,3,1027
T01264,U0333,B0069,ebook_rental,2023-08-18,dataset_1,3,1026
TXN_00417,USR_011,BOK_034,audiobook_rental,2023-08-19,dataset_2,2,1025
T00068,U0029,B0211,audiobook_rental,2023-08-19,dataset_1,2,1025
TXN_01239,USR_265,BOK_063,ebook_rental,2023-08-20,dataset_2,3,1024
TXN_00626,USR_067,BOK_299,paperback_purchase,2023-08-20,dataset_2,5,1024
T00269,U0089,B0065,ebook_rental,2023-08-21,dataset_1,3,1023
T00056,U0022,B0205,paperback_purchase,2023-08-21,dataset_1,5,1023
TXN_01684,USR_396,BOK_176,audiobook_rental,2023-08-23,dataset_2,2,1021
T00711,U0200,B0062,ebook_rental,2023-08-24,dataset_1,3,1020
T01576,U0432,B0042,paperback_purchase,2023-08-24,dataset_1,5,1020
T01198,U0315,B0029,audiobook_rental,2023-08-24,dataset_1,2,1020
T00770,U0221,B0044,ebook_rental,2023-08-25,dataset_1,3,1019
T01077,U0293,B0246,paperback_purchase,2023-08-27,dataset_1,5,1017
T00118,U0046,B0117,ebook_rental,2023-08-29,dataset_1,3,1015
T00372,U0116,B0009,audiobook_rental,2023-08-30,dataset_1,2,1014
T00674,U0189,B0134,paperback_purchase,2023-08-30,dataset_1,5,1014
T01117,U0302,B0011,ebook_rental,2023-08-31,dataset_1,3,1013
T01325,U0353,B0134,paperback_purchase,2023-08-31,dataset_1,5,1013
T00063,U0029,B0103,audiobook_rental,2023-09-01,dataset_1,2,1012
T00506,U0152,B0062,audiobook_rental,2023-09-04,dataset_1,2,1009
T00821,U0234,B0274,paperback_purchase,2023-09-04,dataset_1,5,1009
T00259,U0085,B0017,audiobook_rental,2023-09-04,dataset_1,2,1009
T00673,U0189,B0212,paperback_purchase,2023-09-05,dataset_1,5,1008
T00008,U0006,B0271,ebook_rental,2023-09-06,dataset_1,3,1007
T01125,U0304,B0005,ebook_rental,2023-09-06,dataset_1,3,1007
TXN_00360,USR_350,BOK_020,paperback_purchase,2023-09-07,dataset_2,5,1006
T01450,U0392,B0238,audiobook_rental,2023-09-08,dataset_1,2,1005
T00062,U0028,B0002,audiobook_rental,2023-09-08,dataset_1,2,1005
T01335,U0355,B0107,ebook_rental,2023-09-10,dataset_1,3,1003
T00609,U0179,B0202,ebook_rental,2023-09-10,dataset_1,3,1003
T01337,U0356,B0128,ebook_rental,2023-09-10,dataset_1,3,1003
T01205,U0316,B0112,ebook_rental,2023-09-11,dataset_1,3,1002
T00984,U0270,B0059,ebook_rental,2023-09-12,dataset_1,3,1001
T01012,U0277,B0188,ebook_rental,2023-09-12,dataset_1,3,1001
T00254,U0083,B0038,ebook_rental,2023-09-12,dataset_1,3,1001
T00402,U0127,B0145,audiobook_rental,2023-09-13,dataset_1,2,1000
TXN_00465,USR_026,BOK_273,paperback_purchase,2023-09-14,dataset_2,5,999
T01763,U0477,B0138,ebook_rental,2023-09-14,dataset_1,3,999
T01829,U0497,B0204,paperback_purchase,2023-09-15,dataset_1,5,998
T00659,U0185,B0144,ebook_rental,2023-09-15,dataset_1,3,998
T01153,U0310,B0233,paperback_purchase,2023-09-16,dataset_1,5,997
T01641,U0452,B0296,ebook_rental,2023-09-18,dataset_1,3,995
T00738,U0212,B0250,ebook_rental,2023-09-18,dataset_1,3,995
T00288,U0092,B0298,paperback_purchase,2023-09-20,dataset_1,5,993
T00925,U0257,B0103,ebook_rental,2023-09-20,dataset_1,3,993
T00551,U0165,B0066,audiobook_rental,2023-09-23,dataset_1,2,990
T00306,U0098,B0269,ebook_rental,2023-09-24,dataset_1,3,989
T00021,U0010,B0027,ebook_rental,2023-09-26,dataset_1,3,987
T01315,U0350,B0008,ebook_rental,2023-09-26,dataset_1,3,987
TXN_00627,USR_067,BOK_167,paperback_purchase,2023-09-26,dataset_2,5,987
T00012,U0008,B0020,ebook_rental,2023-09-26,dataset_1,3,987
T01326,U0353,B0007,ebook_rental,2023-09-26,dataset_1,3,987
TXN_01733,USR_409,BOK_024,paperback_purchase,2023-09-28,dataset_2,5,985
T01455,U0394,B0139,audiobook_rental,2023-09-28,dataset_1,2,985
TXN_00395,USR_003,BOK_019,ebook_rental,2023-09-28,dataset_2,3,985
T01297,U0348,B0089,ebook_rental,2023-09-29,dataset_1,3,984
T01589,U0435,B0019,ebook_rental,2023-09-29,dataset_1,3,984
T00337,U0108,B0220,paperback_purchase,2023-09-29,dataset_1,5,984
T00484,U0147,B0260,paperback_purchase,2023-09-30,dataset_1,5,983
T00823,U0234,B0191,paperback_purchase,2023-09-30,dataset_1,5,983
T01514,U0412,B0038,ebook_rental,2023-10-01,dataset_1,3,982
T00709,U0200,B0220,paperback_purchase,2023-10-01,dataset_1,5,982
T00547,U0164,B0155,ebook_rental,2023-10-01,dataset_1,3,982
T00034,U0015,B0123,ebook_rental,2023-10-02,dataset_1,3,981
T01692,U0464,B0265,audiobook_rental,2023-10-02,dataset_1,2,981
TXN_01557,USR_363,BOK_142,ebook_rental,2023-10-02,dataset_2,3,981
T00575,U0173,B0198,paperback_purchase,2023-10-03,dataset_1,5,980
T01438,U0389,B0163,paperback_purchase,2023-10-03,dataset_1,5,980
T01095,U0298,B0213,paperback_purchase,2023-10-04,dataset_1,5,979
TXN_01935,USR_474,BOK_143,ebook_rental,2023-10-06,dataset_2,3,977
T01804,U0489,B0016,ebook_rental,2023-10-06,dataset_1,3,977
T01600,U0437,B0236,paperback_purchase,2023-10-07,dataset_1,5,976
TXN_01637,USR_380,BOK_089,ebook_rental,2023-10-07,dataset_2,3,976
TXN_01784,USR_425,BOK_193,paperback_purchase,2023-10-09,dataset_2,5,974
T01293,U0345,B0049,paperback_purchase,2023-10-09,dataset_1,5,974
T00188,U0067,B0085,paperback_purchase,2023-10-10,dataset_1,5,973
T00731,U0207,B0147,ebook_rental,2023-10-10,dataset_1,3,973
T00701,U0199,B0103,ebook_rental,2023-10-10,dataset_1,3,973
T01519,U0413,B0263,ebook_rental,2023-10-11,dataset_1,3,972
T01633,U0450,B0097,ebook_rental,2023-10-12,dataset_1,3,971
TXN_01917,USR_464,BOK_056,paperback_purchase,2023-10-12,dataset_2,5,971
T01039,U0283,B0211,paperback_purchase,2023-10-12,dataset_1,5,971
T00442,U0136,B0065,paperback_purchase,2023-10-12,dataset_1,5,971
T00325,U0102,B0065,ebook_rental,2023-10-13,dataset_1,3,970
T00492,U0149,B0276,ebook_rental,2023-10-14,dataset_1,3,969
T01135,U0308,B0210,paperback_purchase,2023-10-15,dataset_1,5,968
TXN_00443,USR_019,BOK_216,audiobook_rental,2023-10-15,dataset_2,2,968
TXN_00280,USR_257,BOK_094,paperback_purchase,2023-10-18,dataset_2,5,965
TXN_00852,USR_132,BOK_049,ebook_rental,2023-10-20,dataset_2,3,963
T00651,U0185,B0061,ebook_rental,2023-10-20,dataset_1,3,963
T00422,U0130,B0061,ebook_rental,2023-10-21,dataset_1,3,962
TXN_00444,USR_019,BOK_118,ebook_rental,2023-10-21,dataset_2,3,962
T01634,U0451,B0042,ebook_rental,2023-10-22,dataset_1,3,961
T00311,U0099,B0085,audiobook_rental,2023-10-22,dataset_1,2,961
T00351,U0111,B0001,ebook_rental,2023-10-23,dataset_1,3,960
T00113,U0046,B0077,ebook_rental,2023-10-24,dataset_1,3,959
TXN_01138,USR_230,BOK_118,ebook_rental,2023-10-25,dataset_2,3,958
TXN_01514,USR_353,BOK_023,audiobook_rental,2023-10-25,dataset_2,2,958
T01416,U0376,B0002,audiobook_rental,2023-10-25,dataset_1,2,958
T01444,U0390,B0202,ebook_rental,2023-10-26,dataset_1,3,957
T01655,U0457,B0042,paperback_purchase,2023-10-27,dataset_1,5,956
TXN_00643,USR_071,BOK_197,audiobook_rental,2023-10-29,dataset_2,2,954
TXN_01282,USR_281,BOK_267,audiobook_rental,2023-10-30,dataset_2,2,953
T01766,U0478,B0262,ebook_rental,2023-10-30,dataset_1,3,953
T01663,U0458,B0106,ebook_rental,2023-10-31,dataset_1,3,952
TXN_00329,USR_143,BOK_090,audiobook_rental,2023-11-01,dataset_2,2,951
T01163,U0311,B0104,audiobook_rental,2023-11-01,dataset_1,2,951
T01158,U0310,B0233,paperback_purchase,2023-11-03,dataset_1,5,949
T00300,U0096,B0209,ebook_rental,2023-11-04,dataset_1,3,948
T01360,U0364,B0085,audiobook_rental,2023-11-04,dataset_1,2,948
T00316,U0100,B0052,paperback_purchase,2023-11-04,dataset_1,5,948
TXN_01558,USR_363,BOK_021,ebook_rental,2023-11-05,dataset_2,3,947
T00262,U0085,B0191,ebook_rental,2023-11-06,dataset_1,3,946
T00613,U0179,B0271,paperback_purchase,2023-11-07,dataset_1,5,945
T00490,U0149,B0247,audiobook_rental,2023-11-08,dataset_1,2,944
T00208,U0071,B0236,audiobook_rental,2023-11-08,dataset_1,2,944
T00218,U0072,B0038,audiobook_rental,2023-11-08,dataset_1,2,944
TXN_01047,USR_204,BOK_170,ebook_rental,2023-11-09,dataset_2,3,943
TXN_01771,USR_422,BOK_289,audiobook_rental,2023-11-10,dataset_2,2,942
T00229,U0078,B0135,ebook_rental,2023-11-10,dataset_1,3,942
T01001,U0275,B0098,audiobook_rental,2023-11-10,dataset_1,2,942
TXN_01109,USR_221,BOK_233,paperback_purchase,2023-11-11,dataset_2,5,941
TXN_01141,USR_233,BOK_021,ebook_rental,2023-11-11,dataset_2,3,941
T00642,U0184,B0019,paperback_purchase,2023-11-12,dataset_1,5,940
T00758,U0219,B0050,ebook_rental,2023-11-13,dataset_1,3,939
T00998,U0275,B0057,paperback_purchase,2023-11-14,dataset_1,5,938
TXN_01386,USR_312,BOK_151,ebook_rental,2023-11-16,dataset_2,3,936
T01561,U0429,B0193,ebook_rental,2023-11-16,dataset_1,3,936
T01409,U0375,B0199,audiobook_rental,2023-11-16,dataset_1,2,936
TXN_00975,USR_176,BOK_155,audiobook_rental,2023-11-20,dataset_2,2,932
T00094,U0038,B0059,audiobook_rental,2023-11-21,dataset_1,2,931
TXN_00141,USR_111,BOK_275,audiobook_rental,2023-11-22,dataset_2,2,930
TXN_00711,USR_093,BOK_153,paperback_purchase,2023-11-23,dataset_2,5,929
T01579,U0432,B0112,ebook_rental,2023-11-24,dataset_1,3,928
T01646,U0453,B0179,paperback_purchase,2023-11-24,dataset_1,5,928
TXN_00418,USR_011,BOK_256,audiobook_rental,2023-11-24,dataset_2,2,928
T01385,U0371,B0114,audiobook_rental,2023-11-26,dataset_1,2,926
T00172,U0066,B0127,ebook_rental,2023-11-27,dataset_1,3,925
T01453,U0393,B0147,audiobook_rental,2023-11-27,dataset_1,2,925
T01683,U0461,B0053,paperback_purchase,2023-11-28,dataset_1,5,924
T01165,U0311,B0186,audiobook_rental,2023-11-28,dataset_1,2,924
T01015,U0279,B0031,audiobook_rental,2023-11-28,dataset_1,2,924
T00658,U0185,B0010,paperback_purchase,2023-11-29,dataset_1,5,923
TXN_00460,USR_025,BOK_173,ebook_rental,2023-11-30,dataset_2,3,922
TXN_00461,USR_025,BOK_183,ebook_rental,2023-12-01,dataset_2,3,921
TXN_01256,USR_275,BOK_272,ebook_rental,2023-12-02,dataset_2,3,920
T01476,U0400,B0232,audiobook_rental,2023-12-02,dataset_1,2,920
T01808,U0492,B0135,ebook_rental,2023-12-03,dataset_1,3,919
T01032,U0283,B0013,paperback_purchase,2023-12-04,dataset_1,5,918
TXN_01813,USR_434,BOK_167,paperback_purchase,2023-12-04,dataset_2,5,918
T01010,U0276,B0164,ebook_rental,2023-12-05,dataset_1,3,917
T00278,U0091,B0298,ebook_rental,2023-12-05,dataset_1,3,917
T00022,U0010,B0299,audiobook_rental,2023-12-06,dataset_1,2,916
T01400,U0374,B0292,audiobook_rental,2023-12-06,dataset_1,2,916
T00596,U0176,B0297,audiobook_rental,2023-12-07,dataset_1,2,915
TXN_00762,USR_109,BOK_057,paperback_purchase,2023-12-08,dataset_2,5,914
T01098,U0298,B0096,paperback_purchase,2023-12-08,dataset_1,5,914
T00098,U0038,B0143,audiobook_rental,2023-12-10,dataset_1,2,912
TXN_00678,USR_086,BOK_146,ebook_rental,2023-12-12,dataset_2,3,910
TXN_00578,USR_056,BOK_147,ebook_rental,2023-12-14,dataset_2,3,908
TXN_01133,USR_229,BOK_024,paperback_purchase,2023-12-15,dataset_2,5,907
T00277,U0091,B0014,ebook_rental,2023-12-16,dataset_1,3,906
TXN_00466,USR_026,BOK_237,paperback_purchase,2023-12-17,dataset_2,5,905
T00553,U0166,B0272,audiobook_rental,2023-12-17,dataset_1,2,905
T01407,U0374,B0046,audiobook_rental,2023-12-18,dataset_1,2,904
T00906,U0254,B0106,ebook_rental,2023-12-19,dataset_1,3,903
T01815,U0495,B0229,audiobook_rental,2023-12-20,dataset_1,2,902
TXN_00419,USR_011,BOK_197,audiobook_rental,2023-12-20,dataset_2,2,902
T01028,U0281,B0245,paperback_purchase,2023-12-21,dataset_1,5,901
